"SCD_RxCUI","Status","DF_str","SCD_str","ROUTE_rxt","NEWDF_rxt","Original Term Name","Original Term Source","Proposed Attribute ID","Proposed Attribute Category","Proposed Attribute Attribute","Proposed Term ID","Proposed Term Parent ID","Proposed Term Name"
"1113042","Conflict","Delayed Release Oral Capsule","Amylases 15000 UNT / Endopeptidases 9500 UNT / Lipase 3000 UNT Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","6","Administration","Method","457","0","Swallow"
"1113042","Conflict","Delayed Release Oral Capsule","Amylases 15000 UNT / Endopeptidases 9500 UNT / Lipase 3000 UNT Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","5","Administration","Route","564","0","Oral route"
"1113042","Conflict","Delayed Release Oral Capsule","Amylases 15000 UNT / Endopeptidases 9500 UNT / Lipase 3000 UNT Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1113042","Conflict","Delayed Release Oral Capsule","Amylases 15000 UNT / Endopeptidases 9500 UNT / Lipase 3000 UNT Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","2","Dose Form","Delivery Form","423","412","Capsule"
"1113042","Conflict","Delayed Release Oral Capsule","Amylases 15000 UNT / Endopeptidases 9500 UNT / Lipase 3000 UNT Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","1","Dose Form","Drug Form","423","412","Capsule"
"1111370","Complete","Prefilled Syringe","0.1 ML Influenza Virus Vaccine, Inactivated A-California-07-2009 X-179A (H1N1) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated B-Brisbane-60-2008 strain 0.09 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.1 ml","Prefilled Syringe","NDFRT","7","Delivery Device","Type","445","444","Prefilled Syringe"
"1111370","Complete","Prefilled Syringe","0.1 ML Influenza Virus Vaccine, Inactivated A-California-07-2009 X-179A (H1N1) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated B-Brisbane-60-2008 strain 0.09 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.1 ml","Prefilled Syringe","NDFRT","6","Administration","Method","453","0","Injection"
"1111370","Complete","Prefilled Syringe","0.1 ML Influenza Virus Vaccine, Inactivated A-California-07-2009 X-179A (H1N1) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated B-Brisbane-60-2008 strain 0.09 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.1 ml","Prefilled Syringe","NDFRT","2","Dose Form","Delivery Form","396","0","Liquid"
"1111370","Complete","Prefilled Syringe","0.1 ML Influenza Virus Vaccine, Inactivated A-California-07-2009 X-179A (H1N1) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated B-Brisbane-60-2008 strain 0.09 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.1 ml","Prefilled Syringe","NDFRT","1","Dose Form","Drug Form","396","0","Liquid"
"1111370","Complete","Prefilled Syringe","0.1 ML Influenza Virus Vaccine, Inactivated A-California-07-2009 X-179A (H1N1) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated B-Brisbane-60-2008 strain 0.09 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.1 ml","Prefilled Syringe 0.1 ml","RxTerms","8","Delivery Device","Capacity","608","0","0.1 ml"
"1111370","Complete","Prefilled Syringe","0.1 ML Influenza Virus Vaccine, Inactivated A-California-07-2009 X-179A (H1N1) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated B-Brisbane-60-2008 strain 0.09 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.1 ml","Prefilled Syringe 0.1 ml","RxTerms","7","Delivery Device","Type","445","444","Prefilled Syringe"
"1111370","Complete","Prefilled Syringe","0.1 ML Influenza Virus Vaccine, Inactivated A-California-07-2009 X-179A (H1N1) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated B-Brisbane-60-2008 strain 0.09 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.1 ml","Prefilled Syringe 0.1 ml","RxTerms","6","Administration","Method","453","0","Injection"
"1111370","Complete","Prefilled Syringe","0.1 ML Influenza Virus Vaccine, Inactivated A-California-07-2009 X-179A (H1N1) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated B-Brisbane-60-2008 strain 0.09 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.1 ml","Prefilled Syringe 0.1 ml","RxTerms","2","Dose Form","Delivery Form","396","0","Liquid"
"1111370","Complete","Prefilled Syringe","0.1 ML Influenza Virus Vaccine, Inactivated A-California-07-2009 X-179A (H1N1) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated B-Brisbane-60-2008 strain 0.09 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.1 ml","Prefilled Syringe 0.1 ml","RxTerms","1","Dose Form","Drug Form","396","0","Liquid"
"1111370","Complete","Prefilled Syringe","0.1 ML Influenza Virus Vaccine, Inactivated A-California-07-2009 X-179A (H1N1) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.09 MG/ML / Influenza Virus Vaccine, Inactivated B-Brisbane-60-2008 strain 0.09 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.1 ml","Injectable","RxTerms","6","Administration","Method","453","0","Injection"
"1111335","Complete","Nasal Inhaler","240 ACTUAT Olopatadine hydrochloride 6.65 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 240 puff","Nasal","RxTerms","5","Administration","Route","559","0","Nasal route"
"1111335","Complete","Nasal Inhaler","240 ACTUAT Olopatadine hydrochloride 6.65 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 240 puff","Nasal Inhaler","NDFRT","7","Delivery Device","Type","437","0","Inhaler"
"1111335","Complete","Nasal Inhaler","240 ACTUAT Olopatadine hydrochloride 6.65 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 240 puff","Nasal Inhaler","NDFRT","6","Administration","Method","452","0","Inhalation"
"1111335","Complete","Nasal Inhaler","240 ACTUAT Olopatadine hydrochloride 6.65 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 240 puff","Nasal Inhaler","NDFRT","5","Administration","Route","559","0","Nasal route"
"1111335","Complete","Nasal Inhaler","240 ACTUAT Olopatadine hydrochloride 6.65 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 240 puff","Nasal Inhaler","NDFRT","2","Dose Form","Delivery Form","394","0","Aerosol"
"1111335","Complete","Nasal Inhaler","240 ACTUAT Olopatadine hydrochloride 6.65 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 240 puff","Inhaler 240 puff","RxTerms","8","Delivery Device","Capacity","667","0","240 puff"
"1111335","Complete","Nasal Inhaler","240 ACTUAT Olopatadine hydrochloride 6.65 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 240 puff","Inhaler 240 puff","RxTerms","7","Delivery Device","Type","437","0","Inhaler"
"1111335","Complete","Nasal Inhaler","240 ACTUAT Olopatadine hydrochloride 6.65 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 240 puff","Inhaler 240 puff","RxTerms","6","Administration","Method","452","0","Inhalation"
"1111335","Complete","Nasal Inhaler","240 ACTUAT Olopatadine hydrochloride 6.65 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 240 puff","Inhaler 240 puff","RxTerms","5","Administration","Route","536","0","Intrapulmonary route"
"1111335","Complete","Nasal Inhaler","240 ACTUAT Olopatadine hydrochloride 6.65 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 240 puff","Inhaler 240 puff","RxTerms","2","Dose Form","Delivery Form","394","0","Aerosol"
"1099940","In Progress","Delayed Release Oral Tablet","Adenovirus Type 7 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","6","Administration","Method","457","0","Swallow"
"1099940","In Progress","Delayed Release Oral Tablet","Adenovirus Type 7 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","5","Administration","Route","564","0","Oral route"
"1099940","In Progress","Delayed Release Oral Tablet","Adenovirus Type 7 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"1099940","In Progress","Delayed Release Oral Tablet","Adenovirus Type 7 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"1099940","In Progress","Delayed Release Oral Tablet","Adenovirus Type 7 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","6","Administration","Method","457","0","Swallow"
"1099940","In Progress","Delayed Release Oral Tablet","Adenovirus Type 7 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","5","Administration","Route","564","0","Oral route"
"1099940","In Progress","Delayed Release Oral Tablet","Adenovirus Type 7 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1099940","In Progress","Delayed Release Oral Tablet","Adenovirus Type 7 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"1099940","In Progress","Delayed Release Oral Tablet","Adenovirus Type 7 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"1099940","In Progress","Delayed Release Oral Tablet","Adenovirus Type 7 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","6","Administration","Method","457","0","Swallow"
"1099940","In Progress","Delayed Release Oral Tablet","Adenovirus Type 7 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","5","Administration","Route","564","0","Oral route"
"1099940","In Progress","Delayed Release Oral Tablet","Adenovirus Type 7 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1099940","In Progress","Delayed Release Oral Tablet","Adenovirus Type 7 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","2","Dose Form","Delivery Form","425","412","Tablet"
"1099940","In Progress","Delayed Release Oral Tablet","Adenovirus Type 7 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","1","Dose Form","Drug Form","425","412","Tablet"
"1099936","Complete","Delayed Release Oral Tablet","Adenovirus Type 4 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","6","Administration","Method","457","0","Swallow"
"1099936","Complete","Delayed Release Oral Tablet","Adenovirus Type 4 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","5","Administration","Route","564","0","Oral route"
"1099936","Complete","Delayed Release Oral Tablet","Adenovirus Type 4 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"1099936","Complete","Delayed Release Oral Tablet","Adenovirus Type 4 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"1099936","Complete","Delayed Release Oral Tablet","Adenovirus Type 4 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","6","Administration","Method","457","0","Swallow"
"1099936","Complete","Delayed Release Oral Tablet","Adenovirus Type 4 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","5","Administration","Route","564","0","Oral route"
"1099936","Complete","Delayed Release Oral Tablet","Adenovirus Type 4 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1099936","Complete","Delayed Release Oral Tablet","Adenovirus Type 4 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"1099936","Complete","Delayed Release Oral Tablet","Adenovirus Type 4 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"1099936","Complete","Delayed Release Oral Tablet","Adenovirus Type 4 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","6","Administration","Method","457","0","Swallow"
"1099936","Complete","Delayed Release Oral Tablet","Adenovirus Type 4 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","5","Administration","Route","564","0","Oral route"
"1099936","Complete","Delayed Release Oral Tablet","Adenovirus Type 4 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1099936","Complete","Delayed Release Oral Tablet","Adenovirus Type 4 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","2","Dose Form","Delivery Form","425","412","Tablet"
"1099936","Complete","Delayed Release Oral Tablet","Adenovirus Type 4 Vaccine Live 32000 UNT Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","1","Dose Form","Drug Form","425","412","Tablet"
"1099870","Complete","Delayed Release Oral Tablet","Divalproex Sodium 500 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","6","Administration","Method","457","0","Swallow"
"1099870","Complete","Delayed Release Oral Tablet","Divalproex Sodium 500 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","5","Administration","Route","564","0","Oral route"
"1099870","Complete","Delayed Release Oral Tablet","Divalproex Sodium 500 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"1099870","Complete","Delayed Release Oral Tablet","Divalproex Sodium 500 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"1099870","Complete","Delayed Release Oral Tablet","Divalproex Sodium 500 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","6","Administration","Method","457","0","Swallow"
"1099870","Complete","Delayed Release Oral Tablet","Divalproex Sodium 500 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","5","Administration","Route","564","0","Oral route"
"1099870","Complete","Delayed Release Oral Tablet","Divalproex Sodium 500 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1099870","Complete","Delayed Release Oral Tablet","Divalproex Sodium 500 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"1099870","Complete","Delayed Release Oral Tablet","Divalproex Sodium 500 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"1099870","Complete","Delayed Release Oral Tablet","Divalproex Sodium 500 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","6","Administration","Method","457","0","Swallow"
"1099870","Complete","Delayed Release Oral Tablet","Divalproex Sodium 500 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","5","Administration","Route","564","0","Oral route"
"1099870","Complete","Delayed Release Oral Tablet","Divalproex Sodium 500 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1099870","Complete","Delayed Release Oral Tablet","Divalproex Sodium 500 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","2","Dose Form","Delivery Form","425","412","Tablet"
"1099870","Complete","Delayed Release Oral Tablet","Divalproex Sodium 500 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","1","Dose Form","Drug Form","425","412","Tablet"
"1099691","Complete","Delayed Release Oral Capsule","Valproic Acid 500 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","6","Administration","Method","457","0","Swallow"
"1099691","Complete","Delayed Release Oral Capsule","Valproic Acid 500 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","5","Administration","Route","564","0","Oral route"
"1099691","Complete","Delayed Release Oral Capsule","Valproic Acid 500 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"1099691","Complete","Delayed Release Oral Capsule","Valproic Acid 500 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"1099691","Complete","Delayed Release Oral Capsule","Valproic Acid 500 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","6","Administration","Method","457","0","Swallow"
"1099691","Complete","Delayed Release Oral Capsule","Valproic Acid 500 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","5","Administration","Route","564","0","Oral route"
"1099691","Complete","Delayed Release Oral Capsule","Valproic Acid 500 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1099691","Complete","Delayed Release Oral Capsule","Valproic Acid 500 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","2","Dose Form","Delivery Form","423","412","Capsule"
"1099691","Complete","Delayed Release Oral Capsule","Valproic Acid 500 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","1","Dose Form","Drug Form","423","412","Capsule"
"1099691","Complete","Delayed Release Oral Capsule","Valproic Acid 500 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","6","Administration","Method","457","0","Swallow"
"1099691","Complete","Delayed Release Oral Capsule","Valproic Acid 500 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","5","Administration","Route","564","0","Oral route"
"1099691","Complete","Delayed Release Oral Capsule","Valproic Acid 500 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1099691","Complete","Delayed Release Oral Capsule","Valproic Acid 500 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","2","Dose Form","Delivery Form","423","412","Capsule"
"1099691","Complete","Delayed Release Oral Capsule","Valproic Acid 500 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","1","Dose Form","Drug Form","423","412","Capsule"
"1099678","Complete","Delayed Release Oral Tablet","Divalproex Sodium 250 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","6","Administration","Method","457","0","Swallow"
"1099678","Complete","Delayed Release Oral Tablet","Divalproex Sodium 250 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","5","Administration","Route","564","0","Oral route"
"1099678","Complete","Delayed Release Oral Tablet","Divalproex Sodium 250 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"1099678","Complete","Delayed Release Oral Tablet","Divalproex Sodium 250 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"1099678","Complete","Delayed Release Oral Tablet","Divalproex Sodium 250 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","6","Administration","Method","457","0","Swallow"
"1099678","Complete","Delayed Release Oral Tablet","Divalproex Sodium 250 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","5","Administration","Route","564","0","Oral route"
"1099678","Complete","Delayed Release Oral Tablet","Divalproex Sodium 250 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1099678","Complete","Delayed Release Oral Tablet","Divalproex Sodium 250 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"1099678","Complete","Delayed Release Oral Tablet","Divalproex Sodium 250 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"1099678","Complete","Delayed Release Oral Tablet","Divalproex Sodium 250 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","6","Administration","Method","457","0","Swallow"
"1099678","Complete","Delayed Release Oral Tablet","Divalproex Sodium 250 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","5","Administration","Route","564","0","Oral route"
"1099678","Complete","Delayed Release Oral Tablet","Divalproex Sodium 250 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1099678","Complete","Delayed Release Oral Tablet","Divalproex Sodium 250 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","2","Dose Form","Delivery Form","425","412","Tablet"
"1099678","Complete","Delayed Release Oral Tablet","Divalproex Sodium 250 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","1","Dose Form","Drug Form","425","412","Tablet"
"1099670","Conflict","Delayed Release Oral Capsule","Valproic Acid 250 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","6","Administration","Method","457","0","Swallow"
"1099670","Conflict","Delayed Release Oral Capsule","Valproic Acid 250 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","5","Administration","Route","564","0","Oral route"
"1099670","Conflict","Delayed Release Oral Capsule","Valproic Acid 250 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"1099670","Conflict","Delayed Release Oral Capsule","Valproic Acid 250 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"1099670","Conflict","Delayed Release Oral Capsule","Valproic Acid 250 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","6","Administration","Method","457","0","Swallow"
"1099670","Conflict","Delayed Release Oral Capsule","Valproic Acid 250 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","5","Administration","Route","564","0","Oral route"
"1099670","Conflict","Delayed Release Oral Capsule","Valproic Acid 250 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1099670","Conflict","Delayed Release Oral Capsule","Valproic Acid 250 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","2","Dose Form","Delivery Form","423","412","Capsule"
"1099670","Conflict","Delayed Release Oral Capsule","Valproic Acid 250 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","1","Dose Form","Drug Form","423","412","Capsule"
"1099670","Conflict","Delayed Release Oral Capsule","Valproic Acid 250 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","6","Administration","Method","457","0","Swallow"
"1099670","Conflict","Delayed Release Oral Capsule","Valproic Acid 250 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","5","Administration","Route","564","0","Oral route"
"1099670","Conflict","Delayed Release Oral Capsule","Valproic Acid 250 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"1099670","Conflict","Delayed Release Oral Capsule","Valproic Acid 250 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","2","Dose Form","Delivery Form","423","412","Capsule"
"1099670","Conflict","Delayed Release Oral Capsule","Valproic Acid 250 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","1","Dose Form","Drug Form","423","412","Capsule"
"1099656","Conflict","Delayed Release Oral Capsule","Valproic Acid 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","6","Administration","Method","457","0","Swallow"
"1099656","Conflict","Delayed Release Oral Capsule","Valproic Acid 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","5","Administration","Route","564","0","Oral route"
"1099656","Conflict","Delayed Release Oral Capsule","Valproic Acid 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"1099656","Conflict","Delayed Release Oral Capsule","Valproic Acid 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"1099656","Conflict","Delayed Release Oral Capsule","Valproic Acid 125 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","6","Administration","Method","457","0","Swallow"
